Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
1153,JUST TAP OUT Professional Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Nigiwaiza,2023-07-09,JTO,53,https://www.cagematch.net/?id=1&nr=370452
1154,JTO,"Tokyo, Japan",Shin-Kiba 1st RING,2023-08-27,JTO ILL Gravity Special,66,https://www.cagematch.net/?id=1&nr=374465
1155,JTO,"Chiba, Japan",JTO Arena,2023-08-26,JTO J1 League & GIRLS League - Tag 2,20,https://www.cagematch.net/?id=1&nr=374408
1156,JTO,"Chiba, Japan",JTO Arena,2023-08-19,JTO J1 League & GIRLS League - Tag 1,20,https://www.cagematch.net/?id=1&nr=373816
1157,JTO,"Tokyo, Japan",Basement Monstar,2023-08-12,JTO J1 League,49,https://www.cagematch.net/?id=1&nr=373319
1158,JTO,"Tokyo, Japan",Basement Monstar,2023-08-12,JTO GIRLS GIRLS League,51,https://www.cagematch.net/?id=1&nr=373320
1159,JTO,"Tokyo, Japan",BASEMENT MONSTAR,2023-09-26,JTO GIRLS House,31,https://www.cagematch.net/?id=1&nr=376793
1160,JTO,"Chiba, Japan",JTO Arena,2023-09-10,JTO J1 League & GIRLS League - Tag 4,20,https://www.cagematch.net/?id=1&nr=375489
1161,JTO,"Chiba, Japan",JTO Arena,2023-09-03,JTO J1 League & GIRLS League - Tag 3,Attendance not available.,https://www.cagematch.net/?id=1&nr=375022
1162,JTO,"Tokyo, Japan",Shin-Kiba 1st RING,2023-09-01,JTO GIRLS  Special,159,https://www.cagematch.net/?id=1&nr=374806
1163,JTO,"Hakodate, Hokkaido, Japan",Hakodate General Wholesale Center,2023-10-15,JTO,226,https://www.cagematch.net/?id=1&nr=377970
1164,JTO,"Tokyo, Japan",Shin-Kiba 1st RING,2023-10-08,JTO J1 League & GIRLS League - Tag 5,74,https://www.cagematch.net/?id=1&nr=377525
1165,JTO,"Kitakami, Iwate, Japan",Iwate Sunrec Kitakami,2023-11-26,JTO,174,https://www.cagematch.net/?id=1&nr=380983
1166,JTO,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2023-11-25,JTO,63,https://www.cagematch.net/?id=1&nr=380813
1167,JTO,"Yamagata, Japan",Yamagata Big Wing,2023-11-23,JTO Sumika Yanagawa Triumphant Return,98,https://www.cagematch.net/?id=1&nr=380624
1168,JTO,"Tokyo, Japan",Korakuen Hall,2023-11-10,JTO J1 League & GIRLS League - Tag 6,420,https://www.cagematch.net/?id=1&nr=379657
1169,JTO,"Takamatsu, Kagawa, Japan",Takamatsu Symbol Tower 1st Floor Exhibition Hall,2023-11-03,JTO Go! Hiromikai Presents JTO In Takamatsu,160,https://www.cagematch.net/?id=1&nr=379249
1170,JTO,"Kagoshima, Japan",Kagoshima Oro City Hall,2023-12-17,JTO,113,https://www.cagematch.net/?id=1&nr=382999
1171,JTO,"Oita, Japan",FTO Dojo King Tiger Gym,2023-12-16,JTO,47,https://www.cagematch.net/?id=1&nr=382997
1172,JTO,"Yanai, Yamaguchi, Japan",Yanai DROKEE'S YANAI RING,2023-12-15,JTO,57,https://www.cagematch.net/?id=1&nr=382808
1173,JTO,"Fukuoka, Japan",Fukuoka Sazanpia Hakata,2023-12-14,JTO,190,https://www.cagematch.net/?id=1&nr=382793
1174,JTO,"Tokyo, Japan",Shin-Kiba 1st RING,2023-12-13,JTO 1 Day Mixed Tag Tournament,97,https://www.cagematch.net/?id=1&nr=382666
1175,Ice Ribbon,"Tokyo, Japan",Shin-Kiba 1st RING,2023-01-29,Ice Ribbon New Ice Ribbon #1257,256,https://www.cagematch.net/?id=1&nr=360619
1176,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-01-28,Ice Ribbon New Ice Ribbon #1256,52,https://www.cagematch.net/?id=1&nr=360594
1177,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-01-25,Ice Ribbon Princess's Party #18,40,https://www.cagematch.net/?id=1&nr=360463
1178,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-01-21,Ice Ribbon New Ice Ribbon #1255,46,https://www.cagematch.net/?id=1&nr=360190
1179,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-01-18,Ice Ribbon Princess's Party #17,66,https://www.cagematch.net/?id=1&nr=360042
1180,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-01-14,Ice Ribbon New Ice Ribbon #1254,43,https://www.cagematch.net/?id=1&nr=359821
1181,Ice Ribbon,"Saitama, Japan",SKIP City Multipurpose Hall,2023-01-08,Ice Ribbon New Ice Ribbon #1253 In SKIP City,126,https://www.cagematch.net/?id=1&nr=359426
1182,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-01-07,Ice Ribbon New Ice Ribbon #1252,50,https://www.cagematch.net/?id=1&nr=359368
1183,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-01-03,Ice Ribbon New Ice Ribbon #1251,89,https://www.cagematch.net/?id=1&nr=359046
1184,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-02-25,Ice Ribbon New Ice Ribbon #1262,46,https://www.cagematch.net/?id=1&nr=362210
1185,Ice Ribbon,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-02-23,Ice Ribbon New Ice Ribbon #1261 ~ Yokohama Ribbon 2023 February,175,https://www.cagematch.net/?id=1&nr=362130
1186,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-02-18,Ice Ribbon New Ice Ribbon #1260,50,https://www.cagematch.net/?id=1&nr=361829
1187,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-02-15,Ice Ribbon Princess's Party #21,57,https://www.cagematch.net/?id=1&nr=361629
1188,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-02-11,Ice Ribbon New Ice Ribbon #1259 ~ Valentine Ribbon,59,https://www.cagematch.net/?id=1&nr=361247
1189,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-02-08,Ice Ribbon Princess's Party #20,37,https://www.cagematch.net/?id=1&nr=361192
1190,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-02-04,Ice Ribbon New Ice Ribbon #1258,Attendance not available.,https://www.cagematch.net/?id=1&nr=360872
1191,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-02-01,Ice Ribbon Princess's Party #19,36,https://www.cagematch.net/?id=1&nr=360768
1192,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-03-25,Ice Ribbon New Ice Ribbon #1268,83,https://www.cagematch.net/?id=1&nr=363608
1193,Ice Ribbon,"Tokyo, Japan",Korakuen Hall,2023-03-19,Ice Ribbon New Ice Ribbon #1267 ~ Ice Ribbon March 2023,409,https://www.cagematch.net/?id=1&nr=363264
1194,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-03-18,Ice Ribbon New Ice Ribbon #1266,48,https://www.cagematch.net/?id=1&nr=363219
1195,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-03-15,Ice Ribbon Princess's Party #23,48,https://www.cagematch.net/?id=1&nr=363103
1196,Fukumen MANIA,"Takasaki, Gunma, Japan",G Messe Gunma,2023-03-12,Fukumen MANIA X Ice Ribbon Fukumen Ribbon,252,https://www.cagematch.net/?id=1&nr=362862
1197,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-03-11,Ice Ribbon New Ice Ribbon #1264,42,https://www.cagematch.net/?id=1&nr=362857
1198,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-03-08,Ice Ribbon Princess's Party #22,46,https://www.cagematch.net/?id=1&nr=362746
1199,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-03-04,Ice Ribbon New Ice Ribbon #1263,38,https://www.cagematch.net/?id=1&nr=362557
1200,Ice Ribbon,"Osaka, Japan",Osaka Ikuno Kumin Center,2023-04-29,Ice Ribbon New Ice Ribbon #1274 ~ Osaka Ribbon 2023,149,https://www.cagematch.net/?id=1&nr=366174
1201,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-04-22,Ice Ribbon New Ice Ribbon #1273,55,https://www.cagematch.net/?id=1&nr=365712
1202,Ice Ribbon,"Saitama, Japan",SKIP City Multipurpose Hall,2023-04-16,Ice Ribbon New Ice Ribbon #1272 In SKIP City,Attendance not available.,https://www.cagematch.net/?id=1&nr=365295
1203,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-04-08,Ice Ribbon New Ice Ribbon #1270,43,https://www.cagematch.net/?id=1&nr=364641
1204,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-04-05,Ice Ribbon Princess's Party #24,37,https://www.cagematch.net/?id=1&nr=364402
1205,Ice Ribbon,"Tokyo, Japan",Ota City Industrial Plaza PiO Small Exhibition Hall,2023-04-01,Ice Ribbon New Ice Ribbon #1269,149,https://www.cagematch.net/?id=1&nr=363986
1206,Ice Ribbon,"Saitama, Japan",SKIP City Multipurpose Hall,2023-05-28,Ice Ribbon New Ice Ribbon #1279 In SKIP City,Attendance not available.,https://www.cagematch.net/?id=1&nr=367864
1207,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-05-27,Ice Ribbon New Ice Ribbon #1278,47,https://www.cagematch.net/?id=1&nr=367817
1208,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-05-20,Ice Ribbon New Ice Ribbon #1277,46,https://www.cagematch.net/?id=1&nr=367367
1209,Ice Ribbon,"Tokyo, Japan",Shin-Kiba 1st RING,2023-05-14,"Ice Ribbon New Ice Ribbon #1276 ~ Hamuko Hoshi Debut 15th Anniversary ~ Sexy, Hamsy, Weed Soul, Mother's Day",Attendance not available.,https://www.cagematch.net/?id=1&nr=367059
1210,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-05-13,Ice Ribbon New Ice Ribbon #1275,45,https://www.cagematch.net/?id=1&nr=367019
1211,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-05-06,Ice Ribbon New Ice Ribbon #1271,37,https://www.cagematch.net/?id=1&nr=366638
1212,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-06-24,Ice Ribbon New Ice Ribbon #1285,40,https://www.cagematch.net/?id=1&nr=369422
1213,Ice Ribbon,"Saitama, Japan",SKIP City Multipurpose Hall,2023-06-18,Ice Ribbon New Ice Ribbon #1284 In SKIP City,111,https://www.cagematch.net/?id=1&nr=369056
1214,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-06-17,Ice Ribbon New Ice Ribbon #1283,31,https://www.cagematch.net/?id=1&nr=369004
1215,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-06-10,Ice Ribbon New Ice Ribbon #1282,33,https://www.cagematch.net/?id=1&nr=368600
1216,Ice Ribbon,"Osaka, Japan",176BOX,2023-06-04,Ice Ribbon New Ice Ribbon #1281 In 176BOX,183,https://www.cagematch.net/?id=1&nr=368258
1217,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-06-03,Ice Ribbon New Ice Ribbon #1280,42,https://www.cagematch.net/?id=1&nr=368218
1218,Ice Ribbon,"Rifu, Miyagi, Japan",Rifu Town General Gymnasium,2023-07-30,Ice Ribbon New Ice Ribbon #1292 ~ Rifu Ribbon 2023,236,https://www.cagematch.net/?id=1&nr=372121
1219,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-07-29,Ice Ribbon New Ice Ribbon #1291,47,https://www.cagematch.net/?id=1&nr=372002
1220,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-07-22,Ice Ribbon New Ice Ribbon #1290,39,https://www.cagematch.net/?id=1&nr=371440
1221,Ice Ribbon,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-07-17,Ice Ribbon New Ice Ribbon #1289 ~ Yokohama Ribbon 2023 July,210,https://www.cagematch.net/?id=1&nr=370996
1222,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-07-15,Ice Ribbon New Ice Ribbon #1288,43,https://www.cagematch.net/?id=1&nr=370878
1223,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-07-08,Ice Ribbon New Ice Ribbon #1287,42,https://www.cagematch.net/?id=1&nr=370294
1224,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-07-01,Ice Ribbon New Ice Ribbon #1286,41,https://www.cagematch.net/?id=1&nr=369882
1225,Ice Ribbon,"Tokyo, Japan",Korakuen Hall,2023-08-26,Ice Ribbon New Ice Ribbon #1297 ~ Ice In Wonderland 2023,504,https://www.cagematch.net/?id=1&nr=374401
1226,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-08-19,Ice Ribbon New Ice Ribbon #1296,47,https://www.cagematch.net/?id=1&nr=373820
1227,Ice Ribbon,"Tokyo, Japan",Tokyo Narimasu Act Hall,2023-08-13,Ice Ribbon New Ice Ribbon #1295,108,https://www.cagematch.net/?id=1&nr=373329
1228,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-08-12,Ice Ribbon New Ice Ribbon #1294,39,https://www.cagematch.net/?id=1&nr=373472
1229,Ice Ribbon,"Tokyo, Japan",Soramachi Sky Arena,2023-08-06,Ice Ribbon Odekake Pro Wrestling With Hot Shushu (Morning Show),Attendance not available.,https://www.cagematch.net/?id=1&nr=372676
1230,Ice Ribbon,"Tokyo, Japan",Soramachi Sky Arena,2023-08-06,Ice Ribbon Odekake Pro Wrestling With Hot Shushu (Afternoon Show),Attendance not available.,https://www.cagematch.net/?id=1&nr=372796
1231,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-08-05,Ice Ribbon New Ice Ribbon #1293,42,https://www.cagematch.net/?id=1&nr=372620
1232,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-09-30,Ice Ribbon New Ice Ribbon #1304,52,https://www.cagematch.net/?id=1&nr=377016
1233,Ice Ribbon,"Saitama, Japan",SKIP City Multipurpose Hall,2023-09-24,Ice Ribbon New Ice Ribbon #1303 In SKIP City,123,https://www.cagematch.net/?id=1&nr=376550
1234,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-09-23,Ice Ribbon New Ice Ribbon #1302,32,https://www.cagematch.net/?id=1&nr=376493
1235,Ice Ribbon,"Tokyo, Japan",Narimasu Act Hall,2023-09-17,Ice Ribbon New Ice Ribbon #1301,145,https://www.cagematch.net/?id=1&nr=376028
1236,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-09-16,Ice Ribbon New Ice Ribbon #1300,35,https://www.cagematch.net/?id=1&nr=375947
1237,Ice Ribbon,"Tokyo, Japan",Ota City Industrial Plaza PiO Small Exhibition Hall,2023-09-03,Ice Ribbon New Ice Ribbon #1299,123,https://www.cagematch.net/?id=1&nr=374981
1238,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-09-02,Ice Ribbon New Ice Ribbon #1298,41,https://www.cagematch.net/?id=1&nr=374868
1239,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-10-28,Ice Ribbon New Ice Ribbon #1310,47,https://www.cagematch.net/?id=1&nr=378821
1240,Ice Ribbon,"Osaka, Japan",176BOX,2023-10-22,Ice Ribbon New Ice Ribbon #1309 In 176BOX,124,https://www.cagematch.net/?id=1&nr=378456
1241,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-10-21,Ice Ribbon New Ice Ribbon #1308,44,https://www.cagematch.net/?id=1&nr=378389
1242,Ice Ribbon,"Yokohama, Kanagawa, Japan",Gran Mall Park,2023-10-18,Ice Ribbon Odekake Pro Wrestling MM Grass Park 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=378238
1243,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-10-14,Ice Ribbon New Ice Ribbon #1307,32,https://www.cagematch.net/?id=1&nr=377875
1244,Ice Ribbon,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-10-09,Ice Ribbon New Ice Ribbon #1306 ~ Yokohama Ribbon 2023 October,133,https://www.cagematch.net/?id=1&nr=377593
1245,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-10-07,Ice Ribbon New Ice Ribbon #1305,45,https://www.cagematch.net/?id=1&nr=377431
1246,Ice Ribbon,"Tokorozawa, Saitama, Japan",Saitama Seibuen,2023-11-26,Ice Ribbon Odekake Pro Wrestling In Seibuen Keirin - Tag 2,Attendance not available.,https://www.cagematch.net/?id=1&nr=380951
1247,Ice Ribbon,"Tokorozawa, Saitama, Japan",Saitama Seibuen,2023-11-25,Ice Ribbon Odekake Pro Wrestling In Seibuen Keirin - Tag 1,Attendance not available.,https://www.cagematch.net/?id=1&nr=380950
1248,Ice Ribbon,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2023-11-23,Ice Ribbon New Ice Ribbon #1314 ~ Yokohama Ribbon 2023 November,125,https://www.cagematch.net/?id=1&nr=380589
1249,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-11-18,Ice Ribbon New Ice Ribbon #1313,53,https://www.cagematch.net/?id=1&nr=380207
1250,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-11-11,Ice Ribbon New Ice Ribbon #1312,44,https://www.cagematch.net/?id=1&nr=379682
1251,Ice Ribbon,"Tokyo, Japan",Tokyo Dome City Prism Hall,2023-11-05,Ice Ribbon New Ice Ribbon #1315 In Tokyo Dome City ~ H!Fly Produce,154,https://www.cagematch.net/?id=1&nr=379365
1252,Ice Ribbon,"Tokyo, Japan",Tokyo Dome City Prism Hall,2023-11-04,Ice Ribbon R-village PARTY ~ BATTLE LIVE SP Vol. 3 ~ Supported By Ice Ribbon,Attendance not available.,https://www.cagematch.net/?id=1&nr=379312
1253,Ice Ribbon,"Tokyo, Japan",Tokyo Dome City Prism Hall,2023-11-03,Ice Ribbon New Ice Ribbon #1311 In Tokyo Dome City,248,https://www.cagematch.net/?id=1&nr=379159
1254,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-12-24,Ice Ribbon New Ice Ribbon #1318,59,https://www.cagematch.net/?id=1&nr=383561
1255,Ice Ribbon,"Saitama, Japan",SKIP City Multipurpose Hall,2023-12-17,Ice Ribbon New Ice Ribbon #1317 In SKIP City,153,https://www.cagematch.net/?id=1&nr=382960
1256,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-12-16,Ice Ribbon New Ice Ribbon #1316,47,https://www.cagematch.net/?id=1&nr=382864
1257,Ice Ribbon,"Chiba, Japan",Makuhari Messe,2023-12-10,Ice Ribbon Tokyo Comic Convention 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=382355
1258,Ice Ribbon,"Saitama, Japan",Ice Ribbon Dojo,2023-12-02,Ice Ribbon New Ice Ribbon #1320,43,https://www.cagematch.net/?id=1&nr=381427
1259,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Sendai Sun Plaza Hall,2023-01-15,Sendai Girls Big Show In Sendai,Attendance not available.,https://www.cagematch.net/?id=1&nr=359904
1260,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Shinjuku FACE,2023-01-08,Sendai Girls Step And Go 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=359428
1261,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2023-02-24,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=362198
1262,Sendai Girls' Pro Wrestling,"Nagaoka, Niigata, Japan",Aore Nagaoka,2023-02-12,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=361348
1263,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2023-03-17,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=363190
1264,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-03-11,Sendai Girls Don't Forget That Day 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=362860
1265,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2023-04-21,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=365682
1266,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-04-16,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=365323
1267,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2023-05-26,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=367750
1268,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-05-06,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=366652
1269,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2023-06-17,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=369005
1270,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Shinjuku FACE,2023-06-11,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=368708
1271,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-07-16,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=370931
1272,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2023-07-12,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=370686
1273,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2023-08-09,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=372994
1274,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-08-06,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=372675
1275,Sendai Girls' Pro Wrestling,"Osaka, Japan",Azalea Taisho Hall,2023-08-05,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=372613
1276,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Sendai Sun Plaza Hall,2023-09-18,Sendai Girls BIG SHOW In Sendai,Attendance not available.,https://www.cagematch.net/?id=1&nr=376088
1277,Sendai Girls' Pro Wrestling,"Niigata, Japan",Niigata City Gymnasium,2023-09-02,Sendai Girls BIG SHOW In Niigata,Attendance not available.,https://www.cagematch.net/?id=1&nr=374902
1278,Sendai Girls' Pro Wrestling,"Fukuoka, Japan",Nishitetsu Hall,2023-10-21,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=378410
1279,Sendai Girls' Pro Wrestling,"Osaka, Japan",Azalea Taisho Hall,2023-10-20,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=378331
1280,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Shinjuku FACE,2023-10-07,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=377433
1281,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center PaToNa Theater,2023-10-06,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=377419
1282,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center PaToNa Theater,2023-11-16,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=380101
1283,Sendai Girls' Pro Wrestling,"Sapporo, Hokkaido, Japan",Sapporo Iione Stadium,2023-11-11,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=379697
1284,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2023-11-05,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=379366
1285,Sendai Girls' Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center PaToNa Theater,2023-12-23,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=383416
1286,Sendai Girls' Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-12-08,Sendai Girls,Attendance not available.,https://www.cagematch.net/?id=1&nr=382107
